Product Name,Product URL,product_url_base,Image URL,Variant Option,Price,Currency,Availability,Customization Options,Shipping Min (days),Shipping Max (days)
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-11,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-11,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Src_6.jpg?v=1670497231,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/cdn/shop/files/5_18.jpg?v=1712851238,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/cdn/shop/files/5_18.jpg?v=1712851238,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/cdn/shop/files/5_18.jpg?v=1712851238,11 in (1-2 characters) / Without Frame,2700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/cdn/shop/files/5_18.jpg?v=1712851238,11 in (1-2 characters) / With Frame,2900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/cdn/shop/files/5_18.jpg?v=1712851238,11 in (3-4 characters) / Without Frame,3700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-2,https://www.zwende.com/cdn/shop/files/5_18.jpg?v=1712851238,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Sasha_2_pdp.jpg?v=1670497179,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Sasha_2_pdp.jpg?v=1670497179,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Sasha_2_pdp.jpg?v=1670497179,11 in (1-2 characters) / Without Frame,2700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Sasha_2_pdp.jpg?v=1670497179,11 in (1-2 characters) / With Frame,2900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Sasha_2_pdp.jpg?v=1670497179,11 in (3-4 characters) / Without Frame,3700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-3,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Sasha_2_pdp.jpg?v=1670497179,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/cdn/shop/files/15_6.jpg?v=1712896185,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/cdn/shop/files/15_6.jpg?v=1712896185,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/cdn/shop/files/15_6.jpg?v=1712896185,11 in (1-2 characters) / Without Frame,2700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/cdn/shop/files/15_6.jpg?v=1712896185,11 in (1-2 characters) / With Frame,2900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/cdn/shop/files/15_6.jpg?v=1712896185,11 in (3-4 characters) / Without Frame,3700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-4,https://www.zwende.com/cdn/shop/files/15_6.jpg?v=1712896185,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/cdn/shop/files/7_19.jpg?v=1712895886,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/cdn/shop/files/7_19.jpg?v=1712895886,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/cdn/shop/files/7_19.jpg?v=1712895886,11 in (1-2 characters) / Without Frame,2700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/cdn/shop/files/7_19.jpg?v=1712895886,11 in (1-2 characters) / With Frame,2900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/cdn/shop/files/7_19.jpg?v=1712895886,11 in (3-4 characters) / Without Frame,3700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-5,https://www.zwende.com/cdn/shop/files/7_19.jpg?v=1712895886,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/cdn/shop/files/13_9.jpg?v=1713205505,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/cdn/shop/files/13_9.jpg?v=1713205505,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/cdn/shop/files/13_9.jpg?v=1713205505,11 in (1-2 characters) / Without Frame,2700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/cdn/shop/files/13_9.jpg?v=1713205505,11 in (1-2 characters) / With Frame,2900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/cdn/shop/files/13_9.jpg?v=1713205505,11 in (3-4 characters) / Without Frame,3700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-6,https://www.zwende.com/cdn/shop/files/13_9.jpg?v=1713205505,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Hugo_2_pdp.jpg?v=1670497181,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Hugo_2_pdp.jpg?v=1670497181,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Hugo_2_pdp.jpg?v=1670497181,11 in (1-2 characters) / Without Frame,2700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Hugo_2_pdp.jpg?v=1670497181,11 in (1-2 characters) / With Frame,2900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Hugo_2_pdp.jpg?v=1670497181,11 in (3-4 characters) / Without Frame,3700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-7,https://www.zwende.com/cdn/shop/products/Rangreli_Wall_Decor_Dog_Hugo_2_pdp.jpg?v=1670497181,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/cdn/shop/files/11_9.jpg?v=1712849092,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/cdn/shop/files/11_9.jpg?v=1712849092,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/cdn/shop/files/11_9.jpg?v=1712849092,11 in (1-2 characters) / Without Frame,2700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/cdn/shop/files/11_9.jpg?v=1712849092,11 in (1-2 characters) / With Frame,2900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/cdn/shop/files/11_9.jpg?v=1712849092,11 in (3-4 characters) / Without Frame,3700,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-8,https://www.zwende.com/cdn/shop/files/11_9.jpg?v=1712849092,11 in (3-4 characters) / With Frame,3900,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-9,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-9,https://www.zwende.com/cdn/shop/files/9_14.jpg?v=1712851755,7 in (1 character only) / Without Frame,2250,INR,InStock,"Font, Image Upload, Text",3,15
Photo Caricature Nameplate with Stand,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-9,https://www.zwende.com/products/photo-caricature-nameplate-with-stand-for-pets-9,https://www.zwende.com/cdn/shop/files/9_14.jpg?v=1712851755,7 in (1 character only) / With Frame,2450,INR,InStock,"Font, Image Upload, Text",3,15
